period,dong_code,district,dong,category,store_count
2024-03-01,30170581,서구,갈마1동,"사업시설 관리, 사업 지원 및 임대 서비스업",52
2024-03-01,30170581,서구,갈마1동,소매업,229
2024-03-01,30170581,서구,갈마1동,수리 및 개인 서비스업,198
2024-03-01,30170581,서구,갈마1동,숙박업,6
2024-03-01,30170581,서구,갈마1동,"예술, 스포츠 및 여가관련 서비스업",52
2024-03-01,30170581,서구,갈마1동,음식점업,369
2024-03-01,30170581,서구,갈마1동,"전문, 과학 및 기술 서비스업",109
2024-03-01,30170582,서구,갈마2동,교육 서비스업,51
2024-03-01,30170582,서구,갈마2동,보건의료업,4
2024-03-01,30170582,서구,갈마2동,부동산업,42
2024-03-01,30170582,서구,갈마2동,"사업시설 관리, 사업 지원 및 임대 서비스업",50
2024-03-01,30170582,서구,갈마2동,소매업,212
2024-03-01,30170582,서구,갈마2동,수리 및 개인 서비스업,174
2024-03-01,30170582,서구,갈마2동,숙박업,0
2024-03-01,30170582,서구,갈마2동,"예술, 스포츠 및 여가관련 서비스업",76
2024-03-01,30170582,서구,갈마2동,음식점업,447
2024-03-01,30170582,서구,갈마2동,"전문, 과학 및 기술 서비스업",98
2024-03-01,30170586,서구,월평1동,교육 서비스업,31
2024-03-01,30170586,서구,월평1동,보건의료업,7
2024-03-01,30170586,서구,월평1동,부동산업,64
2024-03-01,30170586,서구,월평1동,"사업시설 관리, 사업 지원 및 임대 서비스업",86
2024-03-01,30170586,서구,월평1동,소매업,238
2024-03-01,30170586,서구,월평1동,수리 및 개인 서비스업,197
2024-03-01,30170586,서구,월평1동,숙박업,13
2024-03-01,30170586,서구,월평1동,"예술, 스포츠 및 여가관련 서비스업",66
2024-03-01,30170586,서구,월평1동,음식점업,406
2024-03-01,30170586,서구,월평1동,"전문, 과학 및 기술 서비스업",120
2024-03-01,30170587,서구,월평2동,교육 서비스업,64
2024-03-01,30170587,서구,월평2동,보건의료업,19
2024-03-01,30170587,서구,월평2동,부동산업,15
2024-03-01,30170587,서구,월평2동,"사업시설 관리, 사업 지원 및 임대 서비스업",42
2024-03-01,30170587,서구,월평2동,소매업,147
2024-03-01,30170587,서구,월평2동,수리 및 개인 서비스업,59
2024-03-01,30170587,서구,월평2동,숙박업,5
2024-03-01,30170587,서구,월평2동,"예술, 스포츠 및 여가관련 서비스업",73
2024-03-01,30170587,서구,월평2동,음식점업,200
2024-03-01,30170587,서구,월평2동,"전문, 과학 및 기술 서비스업",140
2024-03-01,30170588,서구,월평3동,교육 서비스업,7
2024-03-01,30170588,서구,월평3동,보건의료업,0
2024-03-01,30170588,서구,월평3동,부동산업,2
2024-03-01,30170588,서구,월평3동,"사업시설 관리, 사업 지원 및 임대 서비스업",2
2024-03-01,30170588,서구,월평3동,소매업,25
2024-03-01,30170588,서구,월평3동,수리 및 개인 서비스업,15
2024-03-01,30170588,서구,월평3동,숙박업,0
2024-03-01,30170588,서구,월평3동,"예술, 스포츠 및 여가관련 서비스업",1
2024-03-01,30170588,서구,월평3동,음식점업,35
2024-03-01,30170588,서구,월평3동,"전문, 과학 및 기술 서비스업",2
2024-03-01,30170590,서구,가수원동,교육 서비스업,13
2024-03-01,30170590,서구,가수원동,보건의료업,2
2024-03-01,30170590,서구,가수원동,부동산업,21
2024-03-01,30170590,서구,가수원동,"사업시설 관리, 사업 지원 및 임대 서비스업",26
2024-03-01,30170590,서구,가수원동,소매업,103
2024-03-01,30170590,서구,가수원동,수리 및 개인 서비스업,73
2024-03-01,30170590,서구,가수원동,숙박업,0
2024-03-01,30170590,서구,가수원동,"예술, 스포츠 및 여가관련 서비스업",16
2024-03-01,30170590,서구,가수원동,음식점업,118
2024-03-01,30170590,서구,가수원동,"전문, 과학 및 기술 서비스업",18
2024-03-01,30170593,서구,도안동,교육 서비스업,162
2024-03-01,30170593,서구,도안동,보건의료업,13
2024-03-01,30170593,서구,도안동,부동산업,88
2024-03-01,30170593,서구,도안동,"사업시설 관리, 사업 지원 및 임대 서비스업",48
2024-03-01,30170593,서구,도안동,소매업,356
2024-03-01,30170593,서구,도안동,수리 및 개인 서비스업,273
2024-03-01,30170593,서구,도안동,숙박업,1
2024-03-01,30170593,서구,도안동,"예술, 스포츠 및 여가관련 서비스업",99
2024-03-01,30170593,서구,도안동,음식점업,620
2024-03-01,30170593,서구,도안동,"전문, 과학 및 기술 서비스업",167
2024-03-01,30170596,서구,관저1동,교육 서비스업,22
2024-03-01,30170596,서구,관저1동,보건의료업,7
2024-03-01,30170596,서구,관저1동,부동산업,29
2024-03-01,30170596,서구,관저1동,"사업시설 관리, 사업 지원 및 임대 서비스업",10
2024-03-01,30170596,서구,관저1동,소매업,107
2024-03-01,30170596,서구,관저1동,수리 및 개인 서비스업,67
2024-03-01,30170596,서구,관저1동,숙박업,0
2024-03-01,30170596,서구,관저1동,"예술, 스포츠 및 여가관련 서비스업",35
2024-03-01,30170596,서구,관저1동,음식점업,181
2024-03-01,30170596,서구,관저1동,"전문, 과학 및 기술 서비스업",29
2024-03-01,30170597,서구,관저2동,교육 서비스업,133
2024-03-01,30170597,서구,관저2동,보건의료업,23
2024-03-01,30170597,서구,관저2동,부동산업,73
2024-03-01,30170597,서구,관저2동,"사업시설 관리, 사업 지원 및 임대 서비스업",21
2024-03-01,30170597,서구,관저2동,소매업,343
2024-03-01,30170597,서구,관저2동,수리 및 개인 서비스업,243
2024-03-01,30170597,서구,관저2동,숙박업,0
2024-03-01,30170597,서구,관저2동,"예술, 스포츠 및 여가관련 서비스업",100
2024-03-01,30170597,서구,관저2동,음식점업,619
2024-03-01,30170597,서구,관저2동,"전문, 과학 및 기술 서비스업",84
2024-03-01,30170600,서구,기성동,교육 서비스업,6
2024-03-01,30170600,서구,기성동,보건의료업,1
2024-03-01,30170600,서구,기성동,부동산업,6
2024-03-01,30170600,서구,기성동,"사업시설 관리, 사업 지원 및 임대 서비스업",14
2024-03-01,30170600,서구,기성동,소매업,57
2024-03-01,30170600,서구,기성동,수리 및 개인 서비스업,8
2024-03-01,30170600,서구,기성동,숙박업,29
2024-03-01,30170600,서구,기성동,"예술, 스포츠 및 여가관련 서비스업",6
2024-03-01,30170600,서구,기성동,음식점업,55
2024-03-01,30170600,서구,기성동,"전문, 과학 및 기술 서비스업",8
2024-03-01,30170630,서구,둔산1동,교육 서비스업,172
2024-03-01,30170630,서구,둔산1동,보건의료업,41
2024-03-01,30170630,서구,둔산1동,부동산업,84
2024-03-01,30170630,서구,둔산1동,"사업시설 관리, 사업 지원 및 임대 서비스업",55
2024-03-01,30170630,서구,둔산1동,소매업,157
2024-03-01,30170630,서구,둔산1동,수리 및 개인 서비스업,93
2024-03-01,30170630,서구,둔산1동,숙박업,12
2024-03-01,30170630,서구,둔산1동,"예술, 스포츠 및 여가관련 서비스업",72
2024-03-01,30170630,서구,둔산1동,음식점업,436
2024-03-01,30170630,서구,둔산1동,"전문, 과학 및 기술 서비스업",604
2024-03-01,30170640,서구,둔산2동,교육 서비스업,123
2024-03-01,30170640,서구,둔산2동,보건의료업,128
2024-03-01,30170640,서구,둔산2동,부동산업,49
2024-03-01,30170640,서구,둔산2동,"사업시설 관리, 사업 지원 및 임대 서비스업",70
2024-03-01,30170640,서구,둔산2동,소매업,673
2024-03-01,30170640,서구,둔산2동,수리 및 개인 서비스업,221
2024-03-01,30170640,서구,둔산2동,숙박업,19
2024-03-01,30170640,서구,둔산2동,"예술, 스포츠 및 여가관련 서비스업",133
2024-03-01,30170640,서구,둔산2동,음식점업,725
2024-03-01,30170640,서구,둔산2동,"전문, 과학 및 기술 서비스업",403
2024-03-01,30170650,서구,만년동,교육 서비스업,34
2024-03-01,30170650,서구,만년동,보건의료업,4
2024-03-01,30170650,서구,만년동,부동산업,24
2024-03-01,30170650,서구,만년동,"사업시설 관리, 사업 지원 및 임대 서비스업",52
2024-03-01,30170650,서구,만년동,소매업,170
2024-03-01,30170650,서구,만년동,수리 및 개인 서비스업,78
2024-03-01,30170650,서구,만년동,숙박업,2
2024-03-01,30170650,서구,만년동,"예술, 스포츠 및 여가관련 서비스업",28
2024-03-01,30170650,서구,만년동,음식점업,241
2024-03-01,30170650,서구,만년동,"전문, 과학 및 기술 서비스업",133
2024-03-01,30170660,서구,둔산3동,교육 서비스업,39
2024-03-01,30170660,서구,둔산3동,보건의료업,1
2024-03-01,30170660,서구,둔산3동,부동산업,20
2024-03-01,30170660,서구,둔산3동,"사업시설 관리, 사업 지원 및 임대 서비스업",10
2024-03-01,30170660,서구,둔산3동,소매업,219
2024-03-01,30170660,서구,둔산3동,수리 및 개인 서비스업,86
2024-03-01,30170660,서구,둔산3동,숙박업,0
2024-03-01,30170660,서구,둔산3동,"예술, 스포츠 및 여가관련 서비스업",31
2024-03-01,30170660,서구,둔산3동,음식점업,207
2024-03-01,30170660,서구,둔산3동,"전문, 과학 및 기술 서비스업",26
2024-03-01,30200520,유성구,진잠동,교육 서비스업,34
2024-03-01,30200520,유성구,진잠동,보건의료업,7
2024-03-01,30200520,유성구,진잠동,부동산업,39
2024-03-01,30200520,유성구,진잠동,"사업시설 관리, 사업 지원 및 임대 서비스업",69
2024-03-01,30200520,유성구,진잠동,소매업,421
2024-03-01,30200520,유성구,진잠동,수리 및 개인 서비스업,157
2024-03-01,30200520,유성구,진잠동,숙박업,4
2024-03-01,30200520,유성구,진잠동,"예술, 스포츠 및 여가관련 서비스업",52
2024-03-01,30200520,유성구,진잠동,음식점업,312
2024-03-01,30200520,유성구,진잠동,"전문, 과학 및 기술 서비스업",85
2024-03-01,30200526,유성구,학하동,교육 서비스업,39
2024-03-01,30200526,유성구,학하동,보건의료업,5
2024-03-01,30200526,유성구,학하동,부동산업,80
2024-03-01,30200526,유성구,학하동,"사업시설 관리, 사업 지원 및 임대 서비스업",61
2024-03-01,30200526,유성구,학하동,소매업,172
2024-03-01,30200526,유성구,학하동,수리 및 개인 서비스업,125
2024-03-01,30200526,유성구,학하동,숙박업,2
2024-03-01,30200526,유성구,학하동,"예술, 스포츠 및 여가관련 서비스업",42
2024-03-01,30200526,유성구,학하동,음식점업,318
2024-03-01,30200526,유성구,학하동,"전문, 과학 및 기술 서비스업",126
2024-03-01,30200527,유성구,상대동,교육 서비스업,45
2024-03-01,30200527,유성구,상대동,보건의료업,4
2024-03-01,30200527,유성구,상대동,부동산업,18
2024-03-01,30200527,유성구,상대동,"사업시설 관리, 사업 지원 및 임대 서비스업",8
2024-03-01,30200527,유성구,상대동,소매업,93
2024-03-01,30200527,유성구,상대동,수리 및 개인 서비스업,73
2024-03-01,30200527,유성구,상대동,숙박업,0
2024-03-01,30200527,유성구,상대동,"예술, 스포츠 및 여가관련 서비스업",14
2024-03-01,30200527,유성구,상대동,음식점업,152
2024-03-01,30200527,유성구,상대동,"전문, 과학 및 기술 서비스업",69
2024-03-01,30200530,유성구,온천1동,교육 서비스업,97
2024-03-01,30200530,유성구,온천1동,보건의료업,50
2024-03-01,30200530,유성구,온천1동,부동산업,170
2024-03-01,30200530,유성구,온천1동,"사업시설 관리, 사업 지원 및 임대 서비스업",141
2024-03-01,30200530,유성구,온천1동,소매업,653
2024-03-01,30200530,유성구,온천1동,수리 및 개인 서비스업,417
2024-03-01,30200530,유성구,온천1동,숙박업,91
2024-03-01,30200530,유성구,온천1동,"예술, 스포츠 및 여가관련 서비스업",112
2024-03-01,30200530,유성구,온천1동,음식점업,1109
2024-03-01,30200530,유성구,온천1동,"전문, 과학 및 기술 서비스업",356
2024-03-01,30200540,유성구,온천2동,교육 서비스업,121
2024-03-01,30200540,유성구,온천2동,보건의료업,7
2024-03-01,30200540,유성구,온천2동,부동산업,114
2024-03-01,30200540,유성구,온천2동,"사업시설 관리, 사업 지원 및 임대 서비스업",109
2024-03-01,30200540,유성구,온천2동,소매업,622
2024-03-01,30200540,유성구,온천2동,수리 및 개인 서비스업,298
2024-03-01,30200540,유성구,온천2동,숙박업,16
2024-03-01,30200540,유성구,온천2동,"예술, 스포츠 및 여가관련 서비스업",142
2024-03-01,30200540,유성구,온천2동,음식점업,1135
2024-03-01,30200540,유성구,온천2동,"전문, 과학 및 기술 서비스업",249
2024-03-01,30200546,유성구,노은1동,교육 서비스업,98
2024-03-01,30200546,유성구,노은1동,보건의료업,6
2024-03-01,30200546,유성구,노은1동,부동산업,33
2024-03-01,30200546,유성구,노은1동,"사업시설 관리, 사업 지원 및 임대 서비스업",34
2024-03-01,30200546,유성구,노은1동,소매업,295
2024-03-01,30200546,유성구,노은1동,수리 및 개인 서비스업,161
2024-03-01,30200546,유성구,노은1동,숙박업,1
2024-03-01,30200546,유성구,노은1동,"예술, 스포츠 및 여가관련 서비스업",63
2024-03-01,30200546,유성구,노은1동,음식점업,390
2024-03-01,30200546,유성구,노은1동,"전문, 과학 및 기술 서비스업",92
2024-03-01,30200547,유성구,노은2동,교육 서비스업,65
2024-03-01,30200547,유성구,노은2동,보건의료업,12
2024-03-01,30200547,유성구,노은2동,부동산업,26
2024-03-01,30200547,유성구,노은2동,"사업시설 관리, 사업 지원 및 임대 서비스업",30
2024-03-01,30200547,유성구,노은2동,소매업,172
2024-03-01,30200547,유성구,노은2동,수리 및 개인 서비스업,57
2024-03-01,30200547,유성구,노은2동,숙박업,2
2024-03-01,30200547,유성구,노은2동,"예술, 스포츠 및 여가관련 서비스업",49
2024-03-01,30200547,유성구,노은2동,음식점업,222
2024-03-01,30200547,유성구,노은2동,"전문, 과학 및 기술 서비스업",53
2024-03-01,30200548,유성구,노은3동,교육 서비스업,111
2024-03-01,30200548,유성구,노은3동,보건의료업,18
2024-03-01,30200548,유성구,노은3동,부동산업,28
2024-03-01,30200548,유성구,노은3동,"사업시설 관리, 사업 지원 및 임대 서비스업",18
2024-03-01,30200548,유성구,노은3동,소매업,243
2024-03-01,30200548,유성구,노은3동,수리 및 개인 서비스업,137
2024-03-01,30200548,유성구,노은3동,숙박업,0
2024-03-01,30200548,유성구,노은3동,"예술, 스포츠 및 여가관련 서비스업",51
2024-03-01,30200548,유성구,노은3동,음식점업,353
2024-03-01,30200548,유성구,노은3동,"전문, 과학 및 기술 서비스업",82
2024-03-01,30200550,유성구,신성동,교육 서비스업,59
2024-03-01,30200550,유성구,신성동,보건의료업,9
2024-03-01,30200550,유성구,신성동,부동산업,47
2024-03-01,30200550,유성구,신성동,"사업시설 관리, 사업 지원 및 임대 서비스업",55
2024-03-01,30200550,유성구,신성동,소매업,470
2024-03-01,30200550,유성구,신성동,수리 및 개인 서비스업,115
2024-03-01,30200550,유성구,신성동,숙박업,5
2024-03-01,30200550,유성구,신성동,"예술, 스포츠 및 여가관련 서비스업",74
2024-03-01,30200550,유성구,신성동,음식점업,567
2024-03-01,30200550,유성구,신성동,"전문, 과학 및 기술 서비스업",111
2024-03-01,30200570,유성구,전민동,교육 서비스업,59
2024-03-01,30200570,유성구,전민동,보건의료업,7
2024-03-01,30200570,유성구,전민동,부동산업,27
2024-03-01,30200570,유성구,전민동,"사업시설 관리, 사업 지원 및 임대 서비스업",17
2024-03-01,30200570,유성구,전민동,소매업,398
2024-03-01,30200570,유성구,전민동,수리 및 개인 서비스업,112
2024-03-01,30200570,유성구,전민동,숙박업,0
2024-03-01,30200570,유성구,전민동,"예술, 스포츠 및 여가관련 서비스업",69
